time,temperature_2m,relative_humidity_2m,precipitation,dewpoint_2m,wind_speed_10m,wind_direction_10m,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,aqi_offset,co_offset,no_offset,no2_offset,o3_offset,so2_offset,pm2_5_offset,pm10_offset,nh3_offset
2022-03-09 10:00:00,3.0,58,0.0,-4.4,4.0,275,2.0,313.76,1.51,6.17,92.98,2.92,13.57,14.59,6.84,2.0,236.99,0.44,1.59,90.12,0.8,14.77,15.35,7.22
2022-03-09 11:00:00,4.5,51,0.0,-4.8,5.9,256,2.0,270.37,0.58,2.55,100.14,1.71,9.77,10.49,3.96,2.0,230.31,0.24,0.88,97.27,0.83,13.0,13.44,5.0
2022-03-09 12:00:00,4.9,51,0.0,-4.4,6.1,270,2.0,257.02,0.32,1.61,101.57,1.34,9.12,9.81,3.29,2.0,226.97,0.21,0.75,97.27,0.77,11.97,12.38,4.24
2022-03-09 13:00:00,5.9,49,0.0,-3.9,8.9,284,2.0,250.34,0.23,1.33,98.71,1.1,8.75,9.45,3.04,2.0,226.97,0.18,0.67,95.84,0.72,11.05,11.46,3.83
2022-03-09 14:00:00,5.2,57,0.0,-2.5,12.2,298,2.0,247.0,0.27,1.46,94.41,0.89,7.98,8.66,2.98,2.0,223.64,0.17,0.66,94.41,0.65,9.43,9.81,3.45
2022-03-09 15:00:00,3.9,64,0.0,-2.2,12.4,300,2.0,247.0,0.29,1.74,90.84,0.77,7.39,8.03,3.01,2.0,223.64,0.17,0.75,91.55,0.57,7.93,8.3,3.32
2022-03-09 16:00:00,2.9,67,0.0,-2.6,7.8,283,1.0,270.37,1.12,6.85,69.38,0.93,8.47,9.45,4.5,2.0,223.64,0.22,1.35,87.26,0.5,7.48,7.91,3.61
2022-03-09 17:00:00,1.8,77,0.0,-1.8,2.3,288,2.0,303.75,1.24,14.74,46.49,1.18,10.35,11.84,5.64,2.0,226.97,0.16,2.63,80.82,0.47,7.97,8.56,4.31
2022-03-09 18:00:00,-0.3,83,0.0,-2.9,2.1,149,2.0,343.8,0.14,21.76,32.19,1.7,12.93,15.02,6.02,1.0,236.99,0.01,3.51,77.96,0.53,9.86,10.67,4.75
2022-03-09 19:00:00,-1.1,84,0.0,-3.4,2.1,149,2.0,413.89,0.12,29.47,23.25,3.61,17.47,20.41,10.51,2.0,250.34,0.0,4.54,75.1,0.58,12.0,13.13,3.96
2022-03-09 20:00:00,-1.5,84,0.0,-3.8,2.1,149,3.0,494.0,0.2,37.01,18.06,6.08,22.38,26.05,17.73,2.0,260.35,0.0,5.4,68.66,0.54,13.34,14.78,3.45
2022-03-09 21:00:00,-2.1,86,0.0,-4.2,1.8,143,4.0,540.73,0.19,40.44,18.24,7.75,25.57,29.68,23.31,2.0,267.03,0.0,5.74,64.37,0.71,14.27,15.88,5.95
2022-03-09 22:00:00,-2.9,88,0.0,-4.6,2.8,130,3.0,514.03,0.04,34.96,29.68,6.62,24.54,28.53,22.29,2.0,270.37,0.0,5.74,60.8,0.8,14.63,16.24,8.49
2022-03-09 23:00:00,-3.8,89,0.0,-5.3,4.1,128,4.0,527.38,0.01,31.19,33.26,5.66,25.44,29.0,21.53,2.0,270.37,0.0,5.57,57.94,0.74,14.57,16.03,10.01
2022-03-10 00:00:00,-3.9,88,0.0,-5.6,3.6,127,4.0,560.76,0.01,30.85,32.19,5.25,27.84,30.97,21.53,2.0,270.37,0.0,5.18,55.07,0.71,14.6,15.97,11.4
2022-03-10 01:00:00,-3.2,83,0.0,-5.6,0.8,117,4.0,574.11,0.01,30.85,30.04,5.07,29.23,32.13,22.04,2.0,270.37,0.0,4.76,53.64,0.72,14.66,15.97,12.41
2022-03-10 02:00:00,-3.1,82,0.0,-5.7,1.0,135,4.0,574.11,0.01,30.16,28.25,4.95,29.35,32.16,23.05,2.0,270.37,0.0,4.33,52.93,0.79,14.56,15.85,13.43
2022-03-10 03:00:00,-2.8,80,0.0,-5.9,1.3,124,4.0,560.76,0.01,29.13,26.46,4.89,28.62,31.34,24.57,2.0,273.7,0.0,4.03,55.79,0.95,14.58,15.84,14.69
2022-03-10 04:00:00,-2.8,77,0.0,-6.2,1.5,135,4.0,540.73,0.02,28.45,25.75,5.01,27.72,30.41,27.61,2.0,273.7,0.0,3.94,61.51,1.24,14.62,15.86,16.97
2022-03-10 05:00:00,-3.0,77,0.0,-6.5,0.5,135,4.0,514.03,0.02,26.73,26.11,5.07,26.62,29.27,31.41,2.0,273.7,0.0,4.07,67.95,1.53,14.6,15.85,18.75
2022-03-10 06:00:00,-3.5,79,0.0,-6.7,2.4,153,4.0,500.68,0.09,27.42,25.03,5.54,26.3,29.12,34.45,2.0,280.38,0.0,5.23,72.24,1.91,14.67,16.04,20.27
2022-03-10 07:00:00,-0.9,79,0.0,-4.1,2.1,149,4.0,547.41,1.51,34.62,20.56,7.27,29.08,32.3,38.0,2.0,290.39,0.09,8.14,72.24,2.41,15.18,16.75,22.55
2022-03-10 08:00:00,3.0,63,0.0,-3.4,1.3,304,4.0,587.46,8.83,31.53,26.82,8.58,31.14,34.67,40.02,2.0,293.73,1.1,9.42,72.96,2.68,15.6,17.29,24.32
2022-03-10 09:00:00,4.3,60,0.0,-2.8,2.5,278,4.0,574.11,12.63,25.36,33.62,8.23,30.63,34.22,36.98,2.0,290.39,2.12,8.31,74.39,2.5,15.44,17.17,23.05
2022-03-10 10:00:00,5.4,58,0.0,-2.2,4.3,270,2.0,330.45,2.71,8.57,75.1,2.35,11.39,12.61,10.26,2.0,247.0,0.44,1.69,94.41,1.25,8.32,8.9,4.94
2022-03-10 11:00:00,6.4,54,0.0,-2.3,6.6,261,2.0,273.7,1.12,3.73,85.83,1.06,6.05,6.79,4.43,2.0,236.99,0.19,0.72,95.84,0.81,6.07,6.48,2.82
2022-03-10 12:00:00,6.7,50,0.0,-2.9,7.6,270,2.0,250.34,0.59,2.08,90.84,0.63,3.75,4.32,3.04,2.0,233.65,0.14,0.5,95.84,0.69,5.67,6.08,2.56
2022-03-10 13:00:00,7.4,46,0.0,-3.4,8.0,252,2.0,233.65,0.16,1.27,92.98,0.36,2.09,2.5,2.34,2.0,230.31,0.09,0.38,94.41,0.62,5.36,5.77,2.44
2022-03-10 14:00:00,7.5,45,0.0,-3.8,7.7,221,2.0,230.31,0.09,1.04,91.55,0.31,1.6,1.93,2.12,2.0,230.31,0.06,0.34,94.41,0.53,4.79,5.19,2.25
2022-03-10 15:00:00,7.1,46,0.0,-3.7,7.7,221,2.0,230.31,0.07,1.1,90.84,0.32,1.4,1.71,2.12,2.0,230.31,0.05,0.37,92.98,0.49,4.63,5.01,2.18
2022-03-10 16:00:00,5.4,55,0.0,-2.8,7.2,243,1.0,253.68,0.3,7.8,69.38,0.89,2.67,3.45,4.18,1.0,233.65,0.21,2.08,79.39,0.47,5.12,5.7,3.45
2022-03-10 17:00:00,3.7,72,0.0,-0.8,3.1,216,1.0,290.39,0.24,16.96,47.92,1.67,4.79,6.29,7.22,1.0,236.99,0.26,4.93,66.52,0.53,6.36,7.32,5.76
2022-03-10 18:00:00,1.8,80,0.0,-1.3,3.6,135,1.0,333.79,0.04,23.65,36.84,2.89,7.48,9.69,10.89,1.0,243.66,0.02,7.03,61.51,0.69,7.61,8.97,8.23
2022-03-10 19:00:00,0.7,83,0.0,-1.9,3.1,126,2.0,410.56,0.07,33.24,27.54,5.19,12.1,15.16,16.72,1.0,253.68,0.0,8.31,60.8,0.97,8.77,10.46,11.27
2022-03-10 20:00:00,0.3,83,0.0,-2.2,2.6,124,2.0,480.65,0.12,39.76,21.1,7.15,16.27,20.0,21.79,1.0,260.35,0.0,8.57,59.37,1.15,9.69,11.57,13.55
2022-03-10 21:00:00,-0.3,84,0.0,-2.6,2.6,124,2.0,500.68,0.11,39.07,21.1,7.57,17.57,21.61,23.56,2.0,267.03,0.0,8.05,56.51,1.13,10.49,12.43,13.93
2022-03-10 22:00:00,0.1,81,0.0,-2.8,2.8,130,2.0,440.6,0.03,28.79,28.61,5.72,14.45,18.23,19.25,2.0,267.03,0.0,7.37,53.64,0.84,11.08,12.88,11.15
2022-03-10 23:00:00,0.2,79,0.0,-3.0,3.4,148,2.0,433.92,0.02,24.68,32.19,4.41,14.09,17.29,16.97,2.0,267.03,0.0,6.51,51.5,0.69,11.36,12.92,12.03
2022-03-11 00:00:00,0.3,83,0.0,-2.3,8.1,148,2.0,460.62,0.01,23.99,31.47,3.4,15.92,18.52,14.57,2.0,267.03,0.0,5.83,50.07,0.61,11.59,12.98,13.17
2022-03-11 01:00:00,0.6,80,0.1,-2.5,4.9,144,2.0,480.65,0.01,21.76,31.11,1.64,16.7,18.79,6.27,2.0,267.03,0.0,5.14,48.64,0.57,11.85,13.12,14.19
2022-03-11 02:00:00,0.8,79,0.2,-2.4,5.9,142,2.0,453.95,0.0,17.65,35.76,0.81,14.62,16.22,2.6,2.0,270.37,0.0,4.63,47.92,0.57,11.97,13.14,15.07
2022-03-11 03:00:00,0.7,79,0.1,-2.5,11.0,139,2.0,400.54,0.0,13.02,45.42,0.6,11.59,12.73,1.69,2.0,270.37,0.0,4.37,46.49,0.6,12.08,13.19,16.09
2022-03-11 04:00:00,0.3,80,2.5,-2.7,13.5,132,1.0,340.46,0.0,8.05,60.08,0.53,8.04,8.76,1.31,2.0,273.7,0.0,4.41,45.06,0.67,12.14,13.26,17.48
2022-03-11 05:00:00,0.2,81,0.1,-2.8,13.2,133,1.0,303.75,0.0,5.1,71.53,0.54,5.37,5.85,1.19,2.0,273.7,0.0,4.58,45.06,0.75,12.27,13.4,18.49
2022-03-11 06:00:00,0.2,79,0.1,-3.1,13.2,137,1.0,303.75,0.0,5.48,75.1,0.77,4.77,5.28,1.17,2.0,273.7,0.0,5.65,45.78,0.97,12.22,13.46,18.49
2022-03-11 07:00:00,1.2,72,0.0,-3.2,11.8,140,1.0,327.11,0.01,7.88,72.24,1.15,6.18,6.82,1.36,2.0,277.04,0.18,8.05,43.27,1.12,12.05,13.44,18.24
2022-03-11 08:00:00,3.0,67,0.0,-2.6,12.1,143,1.0,333.79,0.15,9.25,67.23,1.31,7.56,8.31,1.92,2.0,273.7,1.58,7.88,41.13,0.8,11.47,12.9,12.29
2022-03-11 09:00:00,4.5,57,0.0,-3.3,11.6,144,1.0,313.76,0.37,7.54,69.38,1.22,7.57,8.31,3.07,2.0,263.69,2.57,6.08,42.92,0.51,10.51,11.91,8.99
2022-03-11 10:00:00,5.1,51,0.0,-4.2,10.4,160,2.0,303.75,0.48,4.41,84.4,1.07,8.41,9.08,5.26,2.0,230.31,0.36,1.32,84.4,0.24,2.63,2.94,2.25
2022-03-11 11:00:00,6.2,43,0.0,-5.5,12.7,165,2.0,310.42,0.29,2.78,101.57,1.04,8.6,9.14,6.52,2.0,223.64,0.18,0.66,87.98,0.17,1.4,1.61,1.76
2022-03-11 12:00:00,6.9,38,0.0,-6.4,14.1,165,2.0,310.42,0.19,1.88,113.01,0.97,5.26,5.59,6.21,2.0,223.64,0.14,0.51,89.41,0.17,1.41,1.62,1.85
2022-03-11 13:00:00,7.5,40,0.0,-5.1,15.5,168,2.0,307.08,0.13,1.32,115.87,0.8,3.09,3.31,5.76,2.0,223.64,0.09,0.57,88.69,0.18,1.48,1.72,1.99
2022-03-11 14:00:00,6.5,44,0.0,-5.0,16.2,177,2.0,300.41,0.11,1.27,113.01,0.69,2.62,2.83,4.5,2.0,220.3,0.08,0.75,86.55,0.19,1.45,1.72,2.15
2022-03-11 15:00:00,5.9,44,0.0,-5.3,12.6,178,2.0,287.06,0.1,1.37,108.72,0.62,1.87,2.07,3.39,2.0,220.3,0.07,0.99,84.4,0.2,1.37,1.66,2.34
2022-03-11 16:00:00,5.3,47,0.0,-5.1,8.3,178,2.0,280.38,0.09,2.1,103.0,0.64,1.75,1.97,3.07,1.0,220.3,0.09,2.06,77.25,0.23,1.42,1.79,2.94
2022-03-11 17:00:00,4.2,51,0.0,-5.1,6.5,177,2.0,283.72,0.03,3.3,95.84,0.7,2.08,2.39,3.42,1.0,220.3,0.06,4.03,67.23,0.28,1.75,2.32,4.05
2022-03-11 18:00:00,2.8,56,0.0,-5.1,6.0,163,2.0,290.39,0.0,4.03,91.55,0.77,2.8,3.22,3.96,1.0,223.64,0.0,5.23,60.08,0.34,2.25,3.08,5.13
2022-03-11 19:00:00,2.1,60,0.0,-4.9,4.8,153,2.0,303.75,0.0,4.84,87.98,0.93,3.99,4.56,4.62,1.0,230.31,0.0,6.08,55.79,0.42,2.78,3.85,5.45
2022-03-11 20:00:00,1.6,63,0.0,-4.7,3.9,146,2.0,317.1,0.0,5.57,84.4,1.06,5.08,5.8,5.19,1.0,236.99,0.0,6.17,53.64,0.42,3.14,4.32,4.69
2022-03-11 21:00:00,1.7,60,0.0,-5.2,4.1,142,2.0,333.79,0.0,6.0,82.25,1.13,6.04,6.88,5.7,1.0,240.33,0.0,6.0,52.21,0.38,3.36,4.57,3.7
2022-03-11 22:00:00,1.7,57,0.0,-5.8,4.6,135,1.0,347.14,0.0,6.68,79.39,1.16,6.61,7.48,5.89,1.0,243.66,0.0,5.65,51.5,0.3,3.33,4.42,2.72
2022-03-11 23:00:00,1.1,65,0.1,-4.9,3.6,143,1.0,360.49,0.0,7.28,75.1,1.06,6.46,7.22,5.95,1.0,240.33,0.0,4.71,53.64,0.21,3.2,4.02,1.93
2022-03-12 00:00:00,0.9,64,0.1,-5.1,3.8,131,1.0,370.5,0.0,7.37,70.81,0.93,6.1,6.76,6.14,1.0,243.66,0.0,3.38,60.8,0.28,3.45,4.1,1.49
2022-03-12 01:00:00,0.8,65,0.0,-5.1,4.1,135,1.0,373.84,0.0,7.45,66.52,0.84,5.8,6.47,6.78,1.0,243.66,0.0,2.16,73.67,0.47,4.02,4.54,1.17
2022-03-12 02:00:00,0.2,67,0.0,-5.2,3.4,122,1.0,373.84,0.0,7.28,62.23,0.79,5.52,6.25,7.47,2.0,250.34,0.0,1.63,80.82,0.48,4.49,4.92,0.94
2022-03-12 03:00:00,0.2,68,0.0,-5.0,2.5,98,1.0,370.5,0.0,7.2,58.65,0.81,5.43,6.23,8.36,2.0,253.68,0.0,1.2,86.55,0.41,4.65,4.97,0.81
2022-03-12 04:00:00,0.1,67,0.0,-5.4,2.9,97,1.0,367.16,0.0,7.28,57.22,0.97,5.52,6.39,10.26,2.0,253.68,0.0,0.89,90.12,0.3,3.72,3.93,0.7
2022-03-12 05:00:00,0.0,69,0.0,-5.0,3.6,96,1.0,367.16,0.0,8.05,57.22,1.28,5.86,6.9,13.17,2.0,253.68,0.0,0.92,88.69,0.24,3.16,3.32,0.71
2022-03-12 06:00:00,-0.3,73,0.0,-4.6,1.9,112,1.0,387.19,0.0,11.31,55.07,1.97,6.95,8.36,15.96,2.0,257.02,0.0,1.39,85.83,0.26,3.74,3.93,0.77
2022-03-12 07:00:00,0.2,70,0.0,-4.6,4.0,100,1.0,417.23,0.06,17.48,49.35,3.07,8.89,10.73,18.24,2.0,263.69,0.0,2.4,80.11,0.34,5.45,5.72,0.94
2022-03-12 08:00:00,1.0,76,0.0,-2.8,4.0,85,2.0,440.6,0.85,22.28,43.63,3.93,10.81,13.0,20.27,1.0,263.69,0.06,2.96,75.1,0.38,6.55,6.89,1.42
2022-03-12 09:00:00,2.2,70,0.0,-2.8,3.0,104,2.0,460.62,3.27,21.59,39.7,3.93,12.43,14.93,19.76,1.0,267.03,0.14,2.59,78.68,0.42,7.54,7.97,3.36
2022-03-12 10:00:00,3.1,56,0.0,-5.0,3.5,114,1.0,370.5,2.49,10.2,62.23,1.97,7.64,8.81,10.89,2.0,297.07,0.18,1.61,100.14,0.66,9.62,10.08,6.71
2022-03-12 11:00:00,3.7,46,0.0,-6.7,2.5,172,1.0,340.46,1.98,7.2,70.1,1.58,6.27,7.06,8.36,2.0,307.08,0.13,1.1,111.58,0.75,6.38,6.66,6.71
2022-03-12 12:00:00,5.9,36,0.0,-8.0,5.0,210,1.0,327.11,1.76,6.08,72.96,1.45,6.45,7.13,7.66,2.0,307.08,0.12,1.0,113.01,0.72,4.03,4.22,6.46
2022-03-12 13:00:00,5.8,40,0.0,-6.9,3.3,257,1.0,320.43,1.38,5.83,72.24,1.22,7.48,8.24,7.47,2.0,300.41,0.09,0.78,113.01,0.61,3.6,3.77,5.0
2022-03-12 14:00:00,4.5,49,0.0,-5.4,3.7,281,1.0,317.1,1.16,5.83,69.38,0.98,8.28,9.14,7.09,2.0,280.38,0.07,0.62,108.72,0.48,2.79,2.94,3.29
2022-03-12 15:00:00,3.7,58,0.0,-3.7,4.6,288,1.0,307.08,0.82,6.08,67.95,0.82,7.62,8.47,6.33,2.0,267.03,0.06,0.69,103.0,0.44,2.03,2.15,2.66
2022-03-12 16:00:00,3.3,65,0.0,-2.6,3.7,299,1.0,307.08,0.58,8.65,65.8,1.03,7.5,8.46,7.41,2.0,263.69,0.06,1.02,100.14,0.45,2.47,2.61,2.66
2022-03-12 17:00:00,2.4,74,0.0,-1.8,3.2,297,1.0,317.1,0.25,13.71,61.51,1.53,8.05,9.3,10.01,2.0,270.37,0.02,1.48,97.27,0.47,3.42,3.59,3.01
2022-03-12 18:00:00,1.5,76,0.0,-2.2,0.8,27,1.0,333.79,0.02,17.65,57.22,2.24,8.67,10.29,12.54,2.0,277.04,0.0,1.69,95.84,0.48,4.37,4.57,3.39
2022-03-12 19:00:00,1.2,80,0.0,-1.8,2.2,99,2.0,373.84,0.0,21.76,53.64,3.37,10.77,12.82,15.45,2.0,287.06,0.0,1.76,95.84,0.5,4.7,4.92,3.74
2022-03-12 20:00:00,0.9,75,0.0,-2.9,3.6,96,2.0,417.23,0.0,25.02,50.78,4.41,13.4,15.74,17.73,2.0,297.07,0.0,1.74,95.84,0.51,5.15,5.39,3.99
2022-03-12 21:00:00,0.5,70,0.0,-4.2,3.0,104,2.0,453.95,0.0,27.08,48.64,5.13,15.85,18.39,19.25,2.0,307.08,0.0,1.71,97.27,0.52,5.09,5.34,4.24
2022-03-12 22:00:00,-0.2,72,0.0,-4.6,1.4,90,2.0,473.98,0.0,27.08,47.92,5.07,16.91,19.42,19.51,2.0,320.43,0.0,1.71,97.27,0.53,4.2,4.41,4.24
2022-03-12 23:00:00,-0.3,68,0.0,-5.5,1.8,79,2.0,487.33,0.0,26.39,47.21,4.47,17.01,19.29,19.0,2.0,327.11,0.0,1.65,97.27,0.53,3.32,3.47,4.02
2022-03-13 00:00:00,0.2,77,0.0,-3.4,4.1,128,2.0,487.33,0.0,25.02,45.42,3.81,17.04,19.17,18.75,2.0,327.11,0.0,1.54,94.41,0.51,2.55,2.67,3.96
2022-03-13 01:00:00,0.4,79,0.1,-2.7,1.0,45,2.0,473.98,0.0,22.28,44.7,3.25,16.01,18.0,19.0,2.0,320.43,0.0,1.5,90.84,0.45,2.12,2.25,4.31
2022-03-13 02:00:00,-0.5,90,0.1,-2.0,1.1,18,2.0,440.6,0.0,18.85,45.78,2.77,14.03,15.82,19.25,2.0,310.42,0.0,1.56,85.83,0.38,2.08,2.25,5.07
2022-03-13 03:00:00,-0.9,94,0.0,-1.8,1.3,56,2.0,417.23,0.0,16.28,46.49,2.5,12.27,13.92,19.51,2.0,307.08,0.0,1.63,82.25,0.33,2.24,2.43,5.64
2022-03-13 04:00:00,-0.5,84,0.0,-3.0,5.1,98,2.0,400.54,0.0,14.74,46.49,2.35,11.05,12.55,19.51,1.0,303.75,0.0,1.74,78.68,0.29,2.48,2.7,5.76
2022-03-13 05:00:00,-0.3,72,0.1,-4.7,5.0,111,2.0,397.21,0.0,14.39,43.27,2.29,10.25,11.66,18.49,1.0,300.41,0.0,2.01,75.1,0.26,2.66,2.92,5.76
2022-03-13 06:00:00,0.4,70,0.1,-4.5,6.9,129,2.0,413.89,0.01,16.96,37.55,2.35,10.6,12.09,13.93,1.0,300.41,0.0,2.87,70.81,0.28,2.84,3.2,5.76
2022-03-13 07:00:00,1.5,64,0.0,-4.6,5.1,141,2.0,473.98,0.22,24.33,31.11,1.97,12.87,14.45,5.83,1.0,303.75,0.02,4.63,65.09,0.36,3.18,3.68,6.78
2022-03-13 08:00:00,2.2,65,0.1,-3.8,6.9,137,2.0,500.68,1.54,26.73,30.76,1.82,13.76,15.36,4.81,1.0,300.41,0.19,5.57,62.23,0.41,3.36,3.94,7.47
2022-03-13 09:00:00,3.4,65,0.1,-2.6,6.6,139,2.0,487.33,3.05,23.31,36.84,1.7,12.56,14.02,5.38,1.0,293.73,0.52,4.67,63.66,0.43,3.27,3.82,7.35
2022-03-13 10:00:00,5.0,54,0.0,-3.6,9.2,149,1.0,320.43,0.87,8.05,75.1,1.07,3.37,3.84,4.12,1.0,283.72,0.64,3.21,68.66,0.46,2.69,3.07,6.65
2022-03-13 11:00:00,5.7,52,0.0,-3.5,12.4,150,2.0,273.7,0.5,4.07,86.55,0.86,1.3,1.53,2.79,1.0,273.7,0.64,2.48,72.24,0.49,2.12,2.39,5.95
2022-03-13 12:00:00,6.2,53,0.0,-2.8,9.5,171,2.0,250.34,0.32,2.4,92.98,0.69,0.76,0.9,1.88,1.0,263.69,0.54,1.95,75.82,0.49,1.98,2.19,5.32
2022-03-13 13:00:00,5.5,56,0.3,-2.6,9.8,152,2.0,236.99,0.15,1.26,98.71,0.51,0.52,0.6,1.3,2.0,253.68,0.31,1.44,82.97,0.44,1.57,1.72,4.18
2022-03-13 14:00:00,4.6,60,0.1,-2.5,10.0,139,2.0,233.65,0.11,1.15,97.27,0.5,0.52,0.61,1.23,2.0,243.66,0.17,1.11,87.98,0.37,0.88,0.99,3.13
2022-03-13 15:00:00,4.9,62,0.0,-1.8,9.9,147,2.0,236.99,0.09,1.37,95.84,0.54,0.58,0.68,1.33,2.0,236.99,0.1,1.05,90.12,0.34,0.64,0.74,2.66
2022-03-13 16:00:00,4.1,66,0.1,-1.7,8.9,130,2.0,240.33,0.07,2.42,91.55,0.63,0.81,0.96,1.66,2.0,233.65,0.07,1.44,89.41,0.32,0.6,0.72,2.75
2022-03-13 17:00:00,1.3,98,0.8,1.1,10.4,136,2.0,250.34,0.03,4.03,85.12,0.74,1.27,1.53,2.25,2.0,233.65,0.03,2.1,85.83,0.33,0.61,0.78,3.26
2022-03-13 18:00:00,0.9,99,1.5,0.8,3.1,159,2.0,263.69,0.0,5.1,81.54,0.85,1.81,2.2,2.63,2.0,236.99,0.0,2.42,83.68,0.34,0.63,0.84,3.77
2022-03-13 19:00:00,0.3,100,1.9,0.3,4.0,275,1.0,277.04,0.0,6.51,77.25,1.1,2.56,3.14,2.66,2.0,240.33,0.0,2.61,82.25,0.41,0.73,0.99,4.56
2022-03-13 20:00:00,-1.1,100,3.1,-1.1,5.1,309,1.0,290.39,0.0,7.54,71.53,1.25,3.19,3.96,2.56,2.0,247.0,0.0,2.59,81.54,0.45,0.77,1.04,5.19
2022-03-13 21:00:00,-1.7,100,2.3,-1.7,1.5,315,1.0,293.73,0.0,7.54,67.23,1.25,3.41,4.27,2.47,2.0,250.34,0.0,2.44,80.82,0.45,0.73,0.97,5.38
2022-03-13 22:00:00,-1.8,99,1.4,-2.0,2.8,140,1.0,287.06,0.0,6.85,64.37,1.18,3.33,4.16,2.56,2.0,253.68,0.0,2.25,80.82,0.44,0.71,0.91,5.26
2022-03-13 23:00:00,-1.0,97,0.0,-1.4,4.3,114,1.0,277.04,0.0,6.34,60.8,1.04,3.26,3.99,2.79,1.0,257.02,0.0,2.18,79.39,0.4,0.68,0.85,5.32
2022-03-14 00:00:00,-1.2,97,0.0,-1.6,2.7,113,1.0,277.04,0.0,6.68,55.79,1.04,3.66,4.39,3.13,1.0,260.35,0.0,2.1,77.25,0.36,0.63,0.8,5.51
2022-03-14 01:00:00,-0.4,96,0.0,-0.9,5.5,122,1.0,283.72,0.0,7.37,49.35,1.01,4.31,5.12,3.58,1.0,260.35,0.0,1.95,75.1,0.32,0.56,0.74,5.57
2022-03-14 02:00:00,-0.4,95,0.0,-1.2,6.2,126,1.0,297.07,0.0,8.65,43.63,1.06,5.21,6.14,4.02,1.0,263.69,0.0,1.95,72.24,0.28,0.56,0.77,5.89
2022-03-14 03:00:00,-0.4,95,0.0,-1.1,5.6,130,1.0,317.1,0.0,10.2,40.77,1.28,6.39,7.38,4.37,1.0,263.69,0.0,2.01,68.66,0.25,0.66,0.91,6.59
2022-03-14 04:00:00,-0.5,96,0.0,-1.1,6.4,128,1.0,337.12,0.0,11.65,40.41,1.34,7.79,8.82,4.31,1.0,263.69,0.0,2.1,67.23,0.25,0.76,1.03,6.78
2022-03-14 05:00:00,-1.4,95,0.0,-2.1,6.7,126,1.0,360.49,0.01,13.54,38.27,1.36,9.5,10.65,4.37,1.0,263.69,0.0,2.06,68.66,0.29,0.92,1.16,6.08
2022-03-14 06:00:00,-2.1,96,0.0,-2.6,6.9,129,2.0,413.89,0.04,19.02,32.54,2.0,12.77,14.35,4.94,1.0,267.03,0.0,2.03,75.82,0.37,1.07,1.26,4.69
2022-03-14 07:00:00,-0.5,95,0.0,-1.2,6.7,126,2.0,520.71,0.73,30.16,21.28,3.16,18.8,20.99,5.51,2.0,263.69,0.0,1.8,86.55,0.43,0.86,0.99,3.48
2022-03-14 08:00:00,3.2,87,0.0,1.3,3.1,135,3.0,594.14,5.7,32.9,17.34,3.25,23.37,26.05,4.81,2.0,257.02,0.04,1.76,89.41,0.4,0.55,0.67,2.98
2022-03-14 09:00:00,5.3,74,0.0,0.9,1.5,14,4.0,620.84,12.85,26.39,21.82,2.86,25.32,28.29,4.24,2.0,250.34,0.1,1.46,90.84,0.38,0.5,0.61,2.41
2022-03-14 10:00:00,6.9,59,0.0,-0.5,0.8,333,1.0,370.5,3.27,11.65,63.66,2.68,9.29,10.35,3.61,2.0,240.33,0.12,1.06,92.98,0.34,0.5,0.59,1.87
2022-03-14 11:00:00,7.4,59,0.0,-0.2,4.8,297,1.0,340.46,2.49,9.42,69.38,2.62,7.27,8.2,3.39,2.0,233.65,0.1,0.73,95.84,0.31,0.5,0.56,1.42
2022-03-14 12:00:00,5.1,74,0.0,0.8,8.0,297,1.0,327.11,2.18,8.65,70.81,2.47,7.69,8.69,3.58,2.0,230.31,0.08,0.57,97.27,0.33,0.5,0.55,1.25
2022-03-14 13:00:00,5.6,75,0.0,1.4,7.0,325,1.0,317.1,1.93,8.4,67.23,2.06,8.24,9.39,4.24,2.0,230.31,0.07,0.49,97.27,0.35,0.5,0.54,1.08
2022-03-14 14:00:00,6.7,70,0.0,1.6,4.2,329,1.0,317.1,2.07,9.6,60.8,1.85,9.73,11.15,5.32,2.0,230.31,0.07,0.48,97.27,0.36,0.5,0.54,1.04
2022-03-14 15:00:00,7.1,62,0.0,0.4,2.7,293,2.0,323.77,2.07,12.0,56.51,2.0,11.45,13.1,6.78,2.0,230.31,0.06,0.54,97.27,0.38,0.56,0.61,1.11
2022-03-14 16:00:00,5.8,71,0.0,0.9,5.4,307,2.0,347.14,1.41,20.22,50.07,2.86,13.82,15.81,10.39,2.0,233.65,0.03,0.75,95.84,0.41,0.7,0.75,1.19
2022-03-14 17:00:00,4.3,83,0.2,1.7,1.9,338,2.0,390.53,0.81,32.9,37.91,4.17,16.25,18.67,15.58,2.0,236.99,0.01,1.06,95.84,0.43,0.98,1.04,1.25
2022-03-14 18:00:00,3.3,89,0.5,1.6,4.7,86,2.0,433.92,0.13,42.16,28.25,5.42,17.74,20.55,19.51,2.0,240.33,0.0,1.18,95.84,0.45,1.11,1.19,0.97
2022-03-14 19:00:00,2.3,99,0.1,2.2,4.3,114,3.0,500.68,0.08,47.3,23.6,7.33,20.2,23.21,21.53,2.0,247.0,0.0,1.69,91.55,0.52,1.3,1.47,0.88
